,index,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),z1_Light(kW),z2_Light(kW),z3_Light(kW),z4_Light(kW)
2070,2019-11-14 21:00:00,2.3,0.0,0.5,320,45,1017.1,9.55,8.8,43.99,47.55
2071,2019-11-15 00:00:00,0.3,0.0,0.1,0,60,1016.8,9.54,8.78,19.18,29.41
2072,2019-11-15 03:00:00,-0.9,0.0,0.0,0,72,1016.5,9.6,5.71,19.33,29.54
2073,2019-11-15 06:00:00,-1.6,0.0,0.0,0,75,1016.7,9.38,5.59,21.36,37.83
2074,2019-11-15 09:00:00,3.9,0.0,0.6,250,57,1015.5,0.0,8.26,20.48,0.02
2075,2019-11-15 12:00:00,10.3,0.0,1.6,340,40,1013.6,0.01,8.44,21.32,0.04
2076,2019-11-15 15:00:00,15.8,0.0,1.5,290,38,1011.3,0.01,8.3,20.89,0.05
2077,2019-11-15 18:00:00,12.4,0.0,0.7,90,54,1011.4,9.6,8.86,54.66,19.09
2078,2019-11-15 21:00:00,9.0,0.0,0.2,0,69,1012.3,9.76,7.45,42.37,38.82
2079,2019-11-16 00:00:00,7.2,0.0,0.1,0,80,1012.6,9.78,4.28,19.53,20.87
2080,2019-11-16 03:00:00,5.6,0.0,0.0,0,92,1012.9,9.94,4.35,19.72,21.15
2081,2019-11-16 06:00:00,5.3,0.0,0.7,50,95,1012.6,8.25,4.34,21.22,26.36
2082,2019-11-16 09:00:00,9.9,0.0,0.9,90,79,1014.2,0.0,4.23,21.66,0.05
2083,2019-11-16 12:00:00,16.9,0.0,0.3,0,57,1013.0,0.01,4.25,21.72,0.07
2084,2019-11-16 15:00:00,18.6,0.0,1.7,290,51,1011.8,0.01,4.27,21.79,0.06
2085,2019-11-16 18:00:00,15.6,0.0,0.0,0,64,1013.2,0.01,4.16,34.0,0.05
2086,2019-11-16 21:00:00,12.8,0.0,0.0,0,77,1015.1,9.7,4.24,21.74,47.75
2087,2019-11-17 00:00:00,9.3,0.0,0.0,0,93,1016.0,9.92,4.36,19.78,30.02
2088,2019-11-17 03:00:00,8.0,0.0,0.9,140,98,1015.9,9.82,4.31,19.63,29.89
2089,2019-11-17 06:00:00,6.6,0.0,2.3,110,99,1015.6,9.83,4.33,19.64,38.6
2090,2019-11-17 09:00:00,7.7,0.0,1.4,110,96,1016.3,0.0,3.5,19.2,0.02
2091,2019-11-17 12:00:00,10.5,0.0,0.0,0,87,1014.7,0.0,4.24,21.78,0.07
2092,2019-11-17 15:00:00,11.7,0.0,0.0,0,85,1012.3,0.01,4.25,21.81,0.06
2093,2019-11-17 18:00:00,12.0,0.0,0.1,0,88,1011.5,0.01,7.39,34.35,0.06
2094,2019-11-17 21:00:00,12.8,0.0,0.6,250,88,1009.6,9.73,7.42,21.76,52.39
2095,2019-11-18 00:00:00,14.5,0.0,1.0,20,85,1005.8,9.8,4.28,19.54,24.66
2096,2019-11-18 03:00:00,19.5,0.4,4.8,270,82,1003.0,9.81,4.31,19.58,24.68
2097,2019-11-18 06:00:00,13.9,7.1,2.3,290,86,1006.7,9.58,4.19,21.52,32.75
2098,2019-11-18 09:00:00,12.5,0.5,7.1,290,64,1009.1,0.01,7.06,21.27,0.03
2099,2019-11-18 12:00:00,12.1,0.0,7.2,290,50,1009.8,0.02,7.23,21.29,3.74
2100,2019-11-18 15:00:00,9.9,0.0,5.6,320,50,1010.0,0.02,7.15,21.45,3.76
2101,2019-11-18 18:00:00,8.5,0.0,4.4,320,47,1011.6,0.01,7.43,54.69,3.81
2102,2019-11-18 21:00:00,6.8,0.0,5.1,290,51,1013.9,9.87,7.52,42.76,34.37
2103,2019-11-19 00:00:00,4.9,0.0,4.2,290,52,1014.4,9.94,4.24,19.45,19.72
2104,2019-11-19 03:00:00,5.2,0.0,3.6,290,58,1014.5,9.9,4.27,19.51,19.63
2105,2019-11-19 06:00:00,5.7,0.0,5.2,290,58,1014.3,9.62,4.18,21.54,27.62
2106,2019-11-19 09:00:00,3.5,0.0,3.8,320,59,1017.7,0.01,7.14,21.45,0.06
2107,2019-11-19 12:00:00,6.7,0.0,3.4,320,39,1017.3,0.02,7.29,21.71,0.06
2108,2019-11-19 15:00:00,7.6,0.0,4.9,320,40,1016.8,0.0,7.12,21.4,0.04
2109,2019-11-19 18:00:00,5.2,0.0,4.4,290,52,1018.9,9.73,8.92,54.66,33.91
2110,2019-11-19 21:00:00,3.9,0.0,2.7,320,58,1020.3,9.75,8.91,42.15,47.06
2111,2019-11-20 00:00:00,2.8,0.0,0.2,0,62,1021.9,9.78,5.26,10.83,33.98
2112,2019-11-20 03:00:00,1.7,0.0,1.9,320,69,1022.8,9.56,5.24,10.83,33.67
2113,2019-11-20 06:00:00,1.3,0.0,3.2,290,56,1023.4,9.61,5.13,13.03,42.32
2114,2019-11-20 09:00:00,2.8,0.0,4.0,270,50,1024.6,0.01,7.23,21.67,0.04
2115,2019-11-20 12:00:00,7.0,0.0,2.6,270,32,1024.1,0.01,7.24,21.63,0.04
2116,2019-11-20 15:00:00,10.2,0.0,3.4,290,21,1022.2,0.02,7.32,21.78,0.03
2117,2019-11-20 18:00:00,7.5,0.0,1.3,320,26,1023.5,9.88,7.57,43.34,34.1
2118,2019-11-20 21:00:00,3.2,0.0,0.0,0,52,1024.4,9.7,7.49,44.51,47.34
2119,2019-11-21 00:00:00,0.5,0.0,0.6,160,61,1025.5,9.86,5.82,21.88,28.96
2120,2019-11-21 03:00:00,-1.2,0.0,0.2,0,76,1025.9,9.8,5.84,21.88,28.85
2121,2019-11-21 06:00:00,-2.2,0.0,0.0,0,80,1025.7,9.64,5.71,23.9,37.4
2122,2019-11-21 09:00:00,2.3,0.0,0.0,0,62,1027.6,0.01,8.66,23.72,0.06
2123,2019-11-21 12:00:00,9.2,0.0,1.0,180,36,1025.9,0.01,8.89,21.93,0.03
2124,2019-11-21 15:00:00,12.7,0.0,0.6,90,22,1023.4,0.01,8.76,21.64,0.05
2125,2019-11-21 18:00:00,11.0,0.0,1.0,230,27,1024.6,0.01,6.96,38.91,0.03
2126,2019-11-21 21:00:00,9.3,0.0,0.1,0,51,1025.3,9.87,7.54,44.48,48.05
2127,2019-11-22 00:00:00,7.1,0.0,0.3,0,57,1024.7,9.78,4.31,19.52,26.04
2128,2019-11-22 03:00:00,4.9,0.0,1.0,140,73,1023.2,9.97,4.31,19.56,26.31
2129,2019-11-22 06:00:00,3.4,0.0,0.6,160,91,1023.0,9.65,4.2,21.62,38.35
2130,2019-11-22 09:00:00,5.5,0.0,1.1,110,78,1023.9,30.61,7.23,21.55,3.78
2131,2019-11-22 12:00:00,13.1,0.0,1.2,50,54,1022.2,30.95,8.9,21.96,3.79
2132,2019-11-22 15:00:00,17.1,0.0,3.4,90,50,1019.5,30.83,8.79,21.67,3.79
2133,2019-11-22 18:00:00,14.3,0.0,2.8,110,65,1020.1,30.49,9.58,34.34,3.79
2134,2019-11-22 21:00:00,12.1,0.0,2.7,140,75,1020.6,9.87,4.28,42.8,27.25
2135,2019-11-23 00:00:00,8.0,0.0,1.1,110,93,1020.5,9.85,7.28,10.83,15.02
2136,2019-11-23 03:00:00,6.4,0.0,1.1,90,98,1019.7,9.8,7.24,10.81,15.04
2137,2019-11-23 06:00:00,4.9,0.0,1.4,230,99,1020.8,9.75,4.26,10.82,23.93
2138,2019-11-23 09:00:00,6.4,0.0,0.9,90,94,1021.4,0.01,4.28,19.54,0.03
2139,2019-11-23 12:00:00,14.5,0.0,1.7,110,64,1018.7,0.01,4.28,19.56,0.02
2140,2019-11-23 15:00:00,17.8,0.0,1.8,110,50,1015.5,0.0,4.29,19.57,0.05
2141,2019-11-23 18:00:00,14.6,0.0,1.3,110,66,1016.1,9.58,4.17,54.06,28.23
2142,2019-11-23 21:00:00,11.8,0.0,0.7,110,81,1016.3,9.74,4.24,42.26,36.97
2143,2019-11-24 00:00:00,10.5,0.0,1.9,180,88,1016.2,9.92,4.25,10.91,15.01
2144,2019-11-24 03:00:00,9.8,0.0,1.5,110,92,1014.5,9.91,4.32,11.03,15.06
2145,2019-11-24 06:00:00,9.7,0.0,0.3,0,93,1014.0,9.72,4.22,13.16,23.98
2146,2019-11-24 09:00:00,11.5,0.0,0.5,270,83,1013.1,0.01,7.23,19.29,0.04
2147,2019-11-24 12:00:00,15.7,0.0,0.2,0,67,1011.9,0.02,9.57,19.56,0.05
2148,2019-11-24 15:00:00,19.8,0.0,2.3,290,53,1009.8,0.01,7.33,19.52,0.06
2149,2019-11-24 18:00:00,16.9,0.0,1.9,320,62,1009.9,0.01,4.2,31.98,0.06
2150,2019-11-24 21:00:00,13.9,0.0,0.8,270,77,1011.6,9.7,4.23,19.4,33.3
2151,2019-11-25 00:00:00,13.7,0.0,5.0,290,69,1014.1,9.75,4.28,10.9,15.05
2152,2019-11-25 03:00:00,10.6,0.0,3.6,320,63,1015.8,9.74,4.28,10.87,15.07
2153,2019-11-25 06:00:00,7.8,0.0,4.1,290,56,1017.3,8.0,6.0,12.35,21.25
2154,2019-11-25 09:00:00,7.1,0.0,4.5,290,58,1020.4,0.02,6.87,21.51,0.07
2155,2019-11-25 12:00:00,8.3,0.0,1.8,230,56,1020.7,0.0,7.31,21.9,0.05
2156,2019-11-25 15:00:00,9.4,0.0,0.8,180,58,1020.9,0.02,7.2,21.6,0.05
2157,2019-11-25 18:00:00,9.1,0.0,4.9,90,70,1022.4,0.01,8.11,34.9,14.61
2158,2019-11-25 21:00:00,8.8,0.0,1.7,140,76,1023.5,0.01,8.97,13.28,22.79
2159,2019-11-26 00:00:00,8.7,0.0,1.7,140,76,1023.9,0.02,8.21,9.84,14.55
2160,2019-11-26 03:00:00,8.1,0.0,0.0,0,79,1023.7,0.0,9.1,13.4,14.57
2161,2019-11-26 06:00:00,7.4,0.0,0.7,250,85,1023.5,0.0,8.77,22.01,14.11
2162,2019-11-26 09:00:00,10.0,0.0,1.5,140,71,1024.4,0.0,11.57,21.43,0.06
2163,2019-11-26 12:00:00,13.2,0.0,3.3,110,51,1023.0,0.02,8.14,21.89,0.04
2164,2019-11-26 15:00:00,13.7,0.0,2.6,140,43,1020.8,0.01,7.93,21.43,0.04
2165,2019-11-26 18:00:00,11.1,0.0,3.1,110,55,1021.1,0.0,9.56,53.98,0.04
2166,2019-11-26 21:00:00,7.8,0.0,1.2,140,69,1021.3,9.71,4.21,42.07,36.67
2167,2019-11-27 00:00:00,6.7,0.0,1.8,70,74,1020.8,9.8,4.26,10.83,14.59
2168,2019-11-27 03:00:00,5.6,0.0,0.0,0,81,1019.9,9.77,4.25,10.83,14.57
2169,2019-11-27 06:00:00,4.8,0.0,1.1,70,87,1019.8,9.71,4.2,13.03,23.33
2170,2019-11-27 09:00:00,6.2,0.0,0.8,110,80,1020.6,0.01,6.96,21.08,0.04
2171,2019-11-27 12:00:00,9.8,0.0,4.9,270,58,1019.1,0.02,7.47,22.09,0.07
2172,2019-11-27 15:00:00,9.5,0.0,4.2,290,41,1017.9,0.02,7.24,21.16,0.06
2173,2019-11-27 18:00:00,8.5,0.0,2.1,290,40,1018.5,0.01,8.86,21.93,0.05
2174,2019-11-27 21:00:00,7.3,0.0,1.3,290,40,1019.5,10.02,5.33,43.48,38.54
2175,2019-11-28 00:00:00,6.3,0.0,1.9,270,44,1019.9,10.0,4.33,10.89,15.03
2176,2019-11-28 03:00:00,3.4,0.0,0.5,70,64,1020.3,10.16,4.43,11.05,15.06
2177,2019-11-28 06:00:00,2.7,0.0,0.8,360,69,1021.0,9.76,4.3,13.18,23.91
2178,2019-11-28 09:00:00,5.0,0.0,0.5,90,63,1022.7,0.01,7.1,21.3,0.05
2179,2019-11-28 12:00:00,8.6,0.0,2.6,140,62,1022.2,0.01,7.31,21.75,0.07
2180,2019-11-28 15:00:00,9.3,0.0,3.2,110,67,1021.1,0.02,7.14,19.1,0.04
2181,2019-11-28 18:00:00,7.4,0.0,2.3,140,76,1022.1,0.0,6.47,24.01,0.08
2182,2019-11-28 21:00:00,5.4,0.0,1.1,160,85,1023.0,10.09,6.59,24.2,43.16
2183,2019-11-29 00:00:00,2.6,0.0,0.6,90,97,1023.0,8.4,4.4,19.08,20.98
2184,2019-11-29 03:00:00,1.3,0.0,0.7,70,99,1023.0,10.09,4.39,19.8,25.22
2185,2019-11-29 06:00:00,0.1,0.0,0.0,0,99,1023.0,9.95,4.3,21.92,33.73
2186,2019-11-29 09:00:00,4.7,0.0,1.1,270,75,1024.2,0.02,7.07,23.46,0.06
2187,2019-11-29 12:00:00,9.3,0.0,3.3,290,26,1023.2,0.02,14.1,24.06,0.06
2188,2019-11-29 15:00:00,11.0,0.0,2.4,290,23,1022.2,0.03,7.07,23.46,0.06
2189,2019-11-29 18:00:00,8.5,0.0,1.1,290,27,1023.5,9.76,8.03,57.24,34.08
2190,2019-11-29 21:00:00,4.1,0.0,0.6,290,45,1024.7,9.89,8.09,45.04,48.16
2191,2019-11-30 00:00:00,1.6,0.0,0.7,160,57,1024.7,9.92,8.14,13.26,30.05
2192,2019-11-30 03:00:00,0.8,0.0,1.0,320,59,1024.9,9.93,4.33,13.24,30.06
2193,2019-11-30 06:00:00,0.7,0.0,0.8,20,65,1024.9,9.86,4.29,13.2,38.68
2194,2019-11-30 09:00:00,2.7,0.0,1.5,110,58,1025.0,0.01,6.4,10.75,0.04
2195,2019-11-30 12:00:00,8.5,0.0,1.4,270,43,1022.6,0.01,9.56,10.84,0.06
2196,2019-11-30 15:00:00,12.1,0.0,0.9,50,56,1019.3,0.02,10.5,10.75,0.04
2197,2019-11-30 18:00:00,9.7,0.0,0.3,0,66,1019.3,0.03,5.28,25.02,0.05
2198,2019-11-30 21:00:00,7.0,0.0,0.2,0,74,1019.5,9.9,5.29,10.96,48.05
2199,2019-12-01 00:00:00,6.7,0.0,0.5,70,73,1018.6,9.87,6.67,10.92,29.93
2200,2019-12-01 03:00:00,7.5,0.0,0.2,0,73,1018.1,10.0,6.75,43.19,30.2
2201,2019-12-01 06:00:00,8.1,0.0,1.1,270,64,1017.7,10.03,6.77,13.35,39.1
2202,2019-12-01 09:00:00,7.8,0.0,1.0,110,69,1018.0,0.02,4.2,10.89,0.07
2203,2019-12-01 12:00:00,7.9,0.1,1.2,340,61,1015.8,0.0,5.21,10.9,0.07
2204,2019-12-01 15:00:00,6.2,1.9,0.3,0,90,1013.1,0.0,6.47,10.9,0.06
2205,2019-12-01 18:00:00,5.6,7.5,1.7,110,99,1012.7,0.01,5.23,23.58,0.05
2206,2019-12-01 21:00:00,6.1,5.5,2.5,270,99,1011.3,9.83,5.23,10.88,52.56
2207,2019-12-02 00:00:00,6.0,6.0,0.8,270,98,1009.8,10.1,5.39,11.07,20.01
2208,2019-12-02 03:00:00,6.5,0.0,3.8,270,87,1009.5,10.14,5.97,11.1,20.09
2209,2019-12-02 06:00:00,4.6,0.0,4.8,290,60,1011.0,9.79,5.75,13.18,28.39
2210,2019-12-02 09:00:00,5.1,0.0,4.1,320,61,1012.7,0.0,7.03,21.27,0.07
2211,2019-12-02 12:00:00,6.5,0.0,5.7,290,47,1012.5,0.01,7.25,21.77,0.06
2212,2019-12-02 15:00:00,7.0,0.0,6.2,290,36,1012.3,0.0,7.11,21.41,0.05
2213,2019-12-02 18:00:00,5.4,0.0,5.0,290,38,1013.8,9.79,6.6,55.1,34.07
2214,2019-12-02 21:00:00,2.8,0.0,5.6,290,52,1016.3,9.99,6.68,43.12,48.07
2215,2019-12-03 00:00:00,1.3,0.0,4.4,290,55,1018.0,10.05,6.76,19.79,29.28
2216,2019-12-03 03:00:00,0.4,0.0,1.2,340,59,1018.3,11.65,6.14,20.44,34.0
2217,2019-12-03 06:00:00,0.3,0.0,2.6,290,59,1018.7,9.86,5.78,21.74,37.92
2218,2019-12-03 09:00:00,1.3,0.0,1.2,360,61,1020.5,0.02,8.59,21.32,0.06
2219,2019-12-03 12:00:00,5.8,0.0,2.9,290,41,1018.4,0.0,7.15,21.35,0.02
2220,2019-12-03 15:00:00,8.3,0.0,2.9,290,40,1016.9,0.03,8.86,21.42,0.07
2221,2019-12-03 18:00:00,6.9,0.0,1.9,320,51,1018.0,8.23,10.53,54.69,32.3
2222,2019-12-03 21:00:00,5.7,0.0,2.6,340,62,1019.2,8.47,6.73,43.21,46.46
2223,2019-12-04 00:00:00,2.9,0.0,0.4,0,78,1019.7,8.47,6.77,11.34,32.75
2224,2019-12-04 03:00:00,1.1,0.0,0.2,0,87,1020.0,8.42,6.74,10.89,32.66
2225,2019-12-04 06:00:00,2.2,0.0,0.2,0,84,1020.3,8.3,6.64,13.09,41.23
2226,2019-12-04 09:00:00,4.8,0.0,1.4,290,71,1022.3,0.01,7.16,21.47,0.05
2227,2019-12-04 12:00:00,8.2,0.0,3.6,270,41,1022.0,0.01,8.06,21.67,0.04
2228,2019-12-04 15:00:00,9.6,0.0,3.6,290,27,1020.6,0.02,7.91,21.32,0.06
2229,2019-12-04 18:00:00,7.6,0.0,2.1,320,31,1021.3,8.44,9.14,38.85,32.63
2230,2019-12-04 21:00:00,3.5,0.0,0.2,0,57,1022.9,8.49,9.95,45.57,46.53
2231,2019-12-05 00:00:00,1.4,0.0,0.6,90,70,1023.3,8.49,5.91,13.3,27.58
2232,2019-12-05 03:00:00,2.8,0.0,1.1,320,62,1024.5,8.56,5.98,13.12,27.69
2233,2019-12-05 06:00:00,3.0,0.0,4.0,290,49,1024.9,9.72,6.1,13.63,40.92
2234,2019-12-05 09:00:00,2.8,0.0,3.9,290,35,1027.0,0.0,5.8,12.92,0.02
2235,2019-12-05 12:00:00,4.0,0.0,4.2,340,30,1027.2,0.0,5.87,13.03,0.05
2236,2019-12-05 15:00:00,4.8,0.0,6.7,290,29,1026.0,0.02,5.82,12.95,0.03
2237,2019-12-05 18:00:00,2.7,0.0,4.5,320,35,1026.1,8.35,9.84,35.98,32.53
2238,2019-12-05 21:00:00,-0.8,0.0,4.4,320,44,1028.2,8.39,9.87,34.05,46.79
2239,2019-12-06 00:00:00,-3.0,0.0,3.1,320,44,1029.3,8.46,5.94,29.38,28.53
2240,2019-12-06 03:00:00,-3.9,0.0,5.1,290,41,1028.7,8.55,5.95,13.17,28.67
2241,2019-12-06 06:00:00,-4.7,0.0,2.5,270,41,1029.1,8.42,5.9,15.34,37.61
2242,2019-12-06 09:00:00,-3.8,0.0,2.8,320,44,1029.9,0.01,8.58,21.51,0.07
2243,2019-12-06 12:00:00,1.7,0.0,2.6,290,17,1028.0,0.01,8.81,21.18,0.04
2244,2019-12-06 15:00:00,2.8,0.0,3.2,320,12,1025.1,0.0,8.64,21.24,0.06
2245,2019-12-06 18:00:00,0.8,0.0,2.1,320,24,1025.2,8.41,9.86,55.52,32.61
2246,2019-12-06 21:00:00,-0.8,0.0,3.0,290,27,1025.5,8.43,4.36,21.86,46.49
2247,2019-12-07 00:00:00,-3.5,0.0,1.7,320,42,1025.0,8.47,4.38,19.53,28.05
2248,2019-12-07 03:00:00,-2.8,0.0,2.9,290,36,1024.9,8.5,6.25,19.66,28.1
2249,2019-12-07 06:00:00,-2.7,0.0,2.4,270,48,1024.4,8.43,5.43,19.53,36.99
2250,2019-12-07 09:00:00,-0.8,0.0,0.4,0,53,1024.3,0.02,6.9,10.65,0.04
2251,2019-12-07 12:00:00,5.7,0.0,3.5,270,39,1022.3,0.02,6.93,10.76,0.07
2252,2019-12-07 15:00:00,7.2,0.0,2.9,320,39,1020.4,0.01,6.87,10.72,0.07
2253,2019-12-07 18:00:00,5.5,0.0,2.0,340,47,1020.6,8.41,6.9,13.47,32.64
2254,2019-12-07 21:00:00,4.0,0.0,2.0,320,57,1021.7,8.43,6.92,10.8,46.37
2255,2019-12-08 00:00:00,2.7,0.0,1.8,290,64,1021.9,8.53,4.43,10.9,28.57
2256,2019-12-08 03:00:00,1.8,0.0,3.0,290,68,1021.7,8.56,6.28,10.88,28.68
2257,2019-12-08 06:00:00,-1.6,0.0,0.5,50,80,1021.6,8.43,4.37,10.79,37.47
2258,2019-12-08 09:00:00,-0.4,0.0,0.8,110,79,1022.9,0.0,6.07,10.64,0.07
2259,2019-12-08 12:00:00,6.3,0.0,2.0,270,46,1021.9,0.02,7.53,10.73,0.06
2260,2019-12-08 15:00:00,8.9,0.0,1.7,250,30,1019.5,0.01,4.35,10.78,0.07
2261,2019-12-08 18:00:00,6.4,0.0,1.1,270,36,1019.7,0.0,4.33,23.61,0.08
2262,2019-12-08 21:00:00,0.9,0.0,0.7,110,57,1020.6,8.36,5.46,9.7,41.58
2263,2019-12-09 00:00:00,-1.2,0.0,0.0,0,69,1020.4,8.5,7.7,10.9,18.25
2264,2019-12-09 03:00:00,-3.1,0.0,0.2,0,80,1019.8,8.48,4.42,10.83,18.21
2265,2019-12-09 06:00:00,-3.7,0.0,0.6,340,81,1019.6,0.01,4.29,21.74,14.84
2266,2019-12-09 09:00:00,-1.3,0.0,0.3,0,75,1019.4,0.02,7.27,21.5,0.06
2267,2019-12-09 12:00:00,5.7,0.0,1.4,320,49,1018.1,0.01,7.31,21.69,0.07
2268,2019-12-09 15:00:00,10.3,0.0,2.0,270,39,1016.1,0.01,7.16,21.38,0.06
2269,2019-12-09 18:00:00,7.3,0.0,0.4,0,49,1016.4,0.02,7.47,34.03,0.05
2270,2019-12-09 21:00:00,3.3,0.0,0.3,0,68,1017.4,8.5,7.76,43.45,37.29
2271,2019-12-10 00:00:00,1.2,0.0,0.7,70,79,1017.1,8.47,4.32,10.7,14.64
2272,2019-12-10 03:00:00,-0.7,0.0,0.9,110,84,1016.4,8.49,4.4,10.76,14.63
2273,2019-12-10 06:00:00,-1.1,0.0,0.1,0,89,1016.1,8.45,4.36,10.72,23.6
2274,2019-12-10 09:00:00,-0.1,0.0,1.3,110,83,1016.4,0.0,7.41,12.95,0.06
2275,2019-12-10 12:00:00,7.5,0.0,1.1,270,56,1014.8,0.03,4.22,12.81,0.04
2276,2019-12-10 15:00:00,13.4,0.0,0.7,20,46,1012.5,0.01,4.3,12.95,0.07
2277,2019-12-10 18:00:00,9.9,0.0,0.1,0,59,1012.7,0.02,5.32,25.87,0.05
2278,2019-12-10 21:00:00,6.7,0.0,0.6,270,73,1012.7,8.51,5.36,19.41,22.81
2279,2019-12-11 00:00:00,3.9,0.0,0.6,140,86,1012.8,8.42,5.34,10.71,13.2
2280,2019-12-11 03:00:00,2.0,0.0,1.9,110,94,1012.1,8.54,4.39,10.78,13.2
2281,2019-12-11 06:00:00,1.9,0.0,0.6,90,95,1011.0,8.41,4.28,12.97,22.12
2282,2019-12-11 09:00:00,4.3,0.0,0.5,70,85,1011.2,0.03,7.87,23.69,0.05
2283,2019-12-11 12:00:00,12.4,0.0,2.1,320,64,1008.8,0.01,7.25,21.43,0.06
2284,2019-12-11 15:00:00,14.8,0.0,5.5,290,53,1006.5,0.03,7.17,21.31,0.03
2285,2019-12-11 18:00:00,10.8,0.0,4.3,320,49,1008.6,8.3,9.0,44.44,32.44
2286,2019-12-11 21:00:00,6.9,0.0,8.1,290,35,1011.8,8.53,9.2,45.2,46.58
2287,2019-12-12 00:00:00,4.4,0.0,5.8,290,41,1014.1,8.59,6.3,13.21,27.73
2288,2019-12-12 03:00:00,3.3,0.0,4.2,290,47,1015.9,8.47,6.23,13.1,27.59
2289,2019-12-12 06:00:00,1.5,0.0,1.9,320,51,1018.3,8.37,4.32,15.33,36.42
2290,2019-12-12 09:00:00,2.2,0.0,2.3,320,48,1021.5,0.01,7.11,23.31,0.05
2291,2019-12-12 12:00:00,4.8,0.0,4.7,270,23,1021.4,0.01,7.21,21.31,0.04
2292,2019-12-12 15:00:00,6.7,0.0,3.9,340,22,1020.2,0.0,7.07,21.05,0.04
2293,2019-12-12 18:00:00,4.3,0.0,3.2,340,26,1021.5,0.01,7.31,23.9,0.03
2294,2019-12-12 21:00:00,2.3,0.0,1.4,360,36,1023.2,8.54,5.35,45.47,37.14
2295,2019-12-13 00:00:00,0.2,0.0,1.2,320,47,1023.6,8.52,4.39,10.73,15.07
2296,2019-12-13 03:00:00,-2.5,0.0,0.9,140,60,1023.6,8.42,4.38,10.72,15.08
2297,2019-12-13 06:00:00,-3.3,0.0,0.6,50,61,1022.9,8.34,4.29,12.9,23.95
2298,2019-12-13 09:00:00,-1.4,0.0,0.2,0,59,1022.9,0.02,7.1,21.12,0.06
2299,2019-12-13 12:00:00,4.8,0.0,1.1,290,33,1021.5,0.02,7.26,21.47,0.06
2300,2019-12-13 15:00:00,7.7,0.0,1.9,270,22,1019.4,0.02,7.15,21.17,0.05
2301,2019-12-13 18:00:00,6.3,0.0,1.3,340,26,1018.5,0.01,8.07,34.38,0.02
2302,2019-12-13 21:00:00,4.1,0.0,0.4,0,37,1018.3,8.35,5.85,42.68,36.54
2303,2019-12-14 00:00:00,2.4,0.0,0.5,290,43,1017.7,8.41,4.36,10.64,14.57
2304,2019-12-14 03:00:00,0.7,0.0,0.0,0,56,1016.5,8.41,4.34,10.68,14.56
2305,2019-12-14 06:00:00,2.5,0.0,0.6,230,59,1017.4,8.38,4.33,10.63,23.65
2306,2019-12-14 09:00:00,4.1,0.0,0.8,90,62,1020.0,0.02,6.5,21.56,0.05
2307,2019-12-14 12:00:00,8.2,0.0,4.8,270,33,1020.5,0.01,6.44,21.42,0.05
2308,2019-12-14 15:00:00,9.1,0.0,3.5,320,26,1020.1,0.0,6.51,21.62,0.06
2309,2019-12-14 18:00:00,7.0,0.0,1.6,320,34,1021.6,0.02,6.59,34.73,0.05
2310,2019-12-14 21:00:00,2.6,0.0,0.7,50,53,1022.8,8.48,6.68,21.92,38.01
2311,2019-12-15 00:00:00,1.4,0.0,0.5,160,61,1023.9,8.5,5.9,19.65,19.65
2312,2019-12-15 03:00:00,1.0,0.0,1.3,110,62,1024.1,9.79,4.35,20.24,22.78
2313,2019-12-15 06:00:00,-0.3,0.0,1.4,140,69,1024.1,8.36,4.35,19.49,28.39
2314,2019-12-15 09:00:00,1.4,0.0,1.2,110,67,1025.1,0.01,6.85,22.28,0.05
2315,2019-12-15 12:00:00,8.7,0.0,1.3,360,47,1024.0,0.0,6.52,21.65,0.05
2316,2019-12-15 15:00:00,11.8,0.0,0.4,0,44,1022.0,0.0,6.52,21.66,0.08
2317,2019-12-15 18:00:00,8.4,0.0,0.9,140,57,1022.0,0.01,6.46,34.15,0.07
2318,2019-12-15 21:00:00,5.8,0.0,1.5,90,71,1021.6,8.34,6.53,21.59,47.21
2319,2019-12-16 00:00:00,3.1,0.0,1.0,110,81,1021.5,8.4,4.37,21.89,19.51
2320,2019-12-16 03:00:00,1.1,0.0,0.9,140,92,1021.3,8.56,4.41,22.04,19.77
2321,2019-12-16 06:00:00,-0.3,0.0,1.3,140,96,1020.9,8.38,4.31,21.83,28.41
2322,2019-12-16 09:00:00,1.3,0.0,1.2,110,91,1021.5,0.0,7.12,23.4,0.04
2323,2019-12-16 12:00:00,9.4,0.0,0.6,360,59,1018.8,0.0,7.32,21.7,0.06
2324,2019-12-16 15:00:00,12.5,0.0,1.6,290,48,1015.6,0.01,7.73,23.53,0.08
2325,2019-12-16 18:00:00,10.1,0.0,0.7,90,58,1014.2,8.32,8.06,54.8,32.53
2326,2019-12-16 21:00:00,9.1,0.0,0.5,320,64,1014.6,8.45,8.19,43.02,46.39
2327,2019-12-17 00:00:00,7.3,0.0,1.1,140,72,1013.0,8.51,8.28,40.84,27.61
2328,2019-12-17 03:00:00,5.1,0.0,0.6,110,82,1011.8,8.43,8.19,19.44,27.49
2329,2019-12-17 06:00:00,3.9,0.0,0.7,270,89,1010.7,8.28,4.25,21.58,31.56
2330,2019-12-17 09:00:00,4.9,0.0,0.0,0,85,1010.0,0.01,7.02,20.93,0.08
2331,2019-12-17 12:00:00,10.0,0.0,1.3,270,68,1007.6,0.0,4.14,40.72,0.05
